12.7000000000000	0.590000000000000	0.450000000000000	2.30000000000000	0.0820000000000000	11	22	1	3	0.700000000000000	9.30000000000000
8.20000000000000	0.915000000000000	0.270000000000000	2.10000000000000	0.0880000000000000	7	23	0.996200000000000	3.26000000000000	0.470000000000000	10
13.2000000000000	0.460000000000000	0.520000000000000	2.20000000000000	0.0710000000000000	12	35	1.00060000000000	3.10000000000000	0.560000000000000	9
7.70000000000000	0.835000000000000	0	2.60000000000000	0.0810000000000000	6	14	0.997500000000000	3.30000000000000	0.520000000000000	9.30000000000000
13.2000000000000	0.460000000000000	0.520000000000000	2.20000000000000	0.0710000000000000	12	35	1.00060000000000	3.10000000000000	0.560000000000000	9
8.30000000000000	0.580000000000000	0.130000000000000	2.90000000000000	0.0960000000000000	14	63	0.998400000000000	3.17000000000000	0.620000000000000	9.10000000000000
8.30000000000000	0.600000000000000	0.130000000000000	2.60000000000000	0.0850000000000000	6	24	0.998400000000000	3.31000000000000	0.590000000000000	9.20000000000000
9.40000000000000	0.410000000000000	0.480000000000000	4.60000000000000	0.0720000000000000	10	20	0.997300000000000	3.34000000000000	0.790000000000000	12.2000000000000
8.80000000000000	0.480000000000000	0.410000000000000	3.30000000000000	0.0920000000000000	26	52	0.998200000000000	3.31000000000000	0.530000000000000	10.5000000000000
10.1000000000000	0.650000000000000	0.370000000000000	5.10000000000000	0.110000000000000	11	65	1.00260000000000	3.32000000000000	0.640000000000000	10.4000000000000
6.30000000000000	0.360000000000000	0.190000000000000	3.20000000000000	0.0750000000000000	15	39	0.995600000000000	3.56000000000000	0.520000000000000	12.7000000000000
8.80000000000000	0.240000000000000	0.540000000000000	2.50000000000000	0.0830000000000000	25	57	0.998300000000000	3.39000000000000	0.540000000000000	9.20000000000000
13.2000000000000	0.380000000000000	0.550000000000000	2.70000000000000	0.0810000000000000	5	16	1.00060000000000	2.98000000000000	0.540000000000000	9.40000000000000
7.50000000000000	0.640000000000000	0	2.40000000000000	0.0770000000000000	18	29	0.996500000000000	3.32000000000000	0.600000000000000	10
